,Vehicles,Month,Day,Hour,Vehicles_lag_1,Vehicles_lag_2
2016-08-27 13:00:00,35,8,27,13,35.0,36.0
2016-08-27 14:00:00,32,8,27,14,35.0,35.0
2016-08-27 15:00:00,36,8,27,15,32.0,35.0
2016-08-27 16:00:00,30,8,27,16,36.0,32.0
2016-08-27 17:00:00,32,8,27,17,30.0,36.0
2016-08-27 18:00:00,38,8,27,18,32.0,30.0
2016-08-27 19:00:00,42,8,27,19,38.0,32.0
2016-08-27 20:00:00,48,8,27,20,42.0,38.0
2016-08-27 21:00:00,44,8,27,21,48.0,42.0
2016-08-27 22:00:00,37,8,27,22,44.0,48.0
2016-08-27 23:00:00,36,8,27,23,37.0,44.0
2016-08-28 00:00:00,35,8,28,0,36.0,37.0
2016-08-28 01:00:00,26,8,28,1,35.0,36.0
2016-08-28 02:00:00,22,8,28,2,26.0,35.0
2016-08-28 03:00:00,20,8,28,3,22.0,26.0
2016-08-28 04:00:00,21,8,28,4,20.0,22.0
2016-08-28 05:00:00,13,8,28,5,21.0,20.0
2016-08-28 06:00:00,19,8,28,6,13.0,21.0
2016-08-28 07:00:00,22,8,28,7,19.0,13.0
2016-08-28 08:00:00,22,8,28,8,22.0,19.0
2016-08-28 09:00:00,29,8,28,9,22.0,22.0
2016-08-28 10:00:00,36,8,28,10,29.0,22.0
2016-08-28 11:00:00,36,8,28,11,36.0,29.0
2016-08-28 12:00:00,34,8,28,12,36.0,36.0
2016-08-28 13:00:00,36,8,28,13,34.0,36.0
2016-08-28 14:00:00,32,8,28,14,36.0,34.0
2016-08-28 15:00:00,30,8,28,15,32.0,36.0
2016-08-28 16:00:00,31,8,28,16,30.0,32.0
2016-08-28 17:00:00,33,8,28,17,31.0,30.0
2016-08-28 18:00:00,42,8,28,18,33.0,31.0
2016-08-28 19:00:00,44,8,28,19,42.0,33.0
2016-08-28 20:00:00,47,8,28,20,44.0,42.0
2016-08-28 21:00:00,46,8,28,21,47.0,44.0
2016-08-28 22:00:00,44,8,28,22,46.0,47.0
2016-08-28 23:00:00,42,8,28,23,44.0,46.0
2016-08-29 00:00:00,40,8,29,0,42.0,44.0
2016-08-29 01:00:00,31,8,29,1,40.0,42.0
2016-08-29 02:00:00,22,8,29,2,31.0,40.0
2016-08-29 03:00:00,22,8,29,3,22.0,31.0
2016-08-29 04:00:00,18,8,29,4,22.0,22.0
2016-08-29 05:00:00,22,8,29,5,18.0,22.0
2016-08-29 06:00:00,25,8,29,6,22.0,18.0
2016-08-29 07:00:00,26,8,29,7,25.0,22.0
2016-08-29 08:00:00,34,8,29,8,26.0,25.0
2016-08-29 09:00:00,39,8,29,9,34.0,26.0
2016-08-29 10:00:00,54,8,29,10,39.0,34.0
2016-08-29 11:00:00,81,8,29,11,54.0,39.0
2016-08-29 12:00:00,74,8,29,12,81.0,54.0
2016-08-29 13:00:00,64,8,29,13,74.0,81.0
2016-08-29 14:00:00,68,8,29,14,64.0,74.0
2016-08-29 15:00:00,66,8,29,15,68.0,64.0
2016-08-29 16:00:00,63,8,29,16,66.0,68.0
2016-08-29 17:00:00,65,8,29,17,63.0,66.0
2016-08-29 18:00:00,66,8,29,18,65.0,63.0
2016-08-29 19:00:00,67,8,29,19,66.0,65.0
2016-08-29 20:00:00,63,8,29,20,67.0,66.0
2016-08-29 21:00:00,59,8,29,21,63.0,67.0
2016-08-29 22:00:00,59,8,29,22,59.0,63.0
2016-08-29 23:00:00,60,8,29,23,59.0,59.0
2016-08-30 00:00:00,49,8,30,0,60.0,59.0
2016-08-30 01:00:00,43,8,30,1,49.0,60.0
2016-08-30 02:00:00,33,8,30,2,43.0,49.0
2016-08-30 03:00:00,30,8,30,3,33.0,43.0
2016-08-30 04:00:00,27,8,30,4,30.0,33.0
2016-08-30 05:00:00,24,8,30,5,27.0,30.0
2016-08-30 06:00:00,24,8,30,6,24.0,27.0
2016-08-30 07:00:00,30,8,30,7,24.0,24.0
2016-08-30 08:00:00,33,8,30,8,30.0,24.0
2016-08-30 09:00:00,39,8,30,9,33.0,30.0
2016-08-30 10:00:00,50,8,30,10,39.0,33.0
2016-08-30 11:00:00,64,8,30,11,50.0,39.0
2016-08-30 12:00:00,61,8,30,12,64.0,50.0
2016-08-30 13:00:00,55,8,30,13,61.0,64.0
2016-08-30 14:00:00,59,8,30,14,55.0,61.0
2016-08-30 15:00:00,58,8,30,15,59.0,55.0
2016-08-30 16:00:00,58,8,30,16,58.0,59.0
2016-08-30 17:00:00,59,8,30,17,58.0,58.0
2016-08-30 18:00:00,61,8,30,18,59.0,58.0
2016-08-30 19:00:00,68,8,30,19,61.0,59.0
2016-08-30 20:00:00,58,8,30,20,68.0,61.0
2016-08-30 21:00:00,58,8,30,21,58.0,68.0
2016-08-30 22:00:00,56,8,30,22,58.0,58.0
2016-08-30 23:00:00,55,8,30,23,56.0,58.0
2016-08-31 00:00:00,48,8,31,0,55.0,56.0
2016-08-31 01:00:00,41,8,31,1,48.0,55.0
2016-08-31 02:00:00,34,8,31,2,41.0,48.0
2016-08-31 03:00:00,25,8,31,3,34.0,41.0
2016-08-31 04:00:00,23,8,31,4,25.0,34.0
2016-08-31 05:00:00,24,8,31,5,23.0,25.0
2016-08-31 06:00:00,27,8,31,6,24.0,23.0
2016-08-31 07:00:00,29,8,31,7,27.0,24.0
2016-08-31 08:00:00,34,8,31,8,29.0,27.0
2016-08-31 09:00:00,39,8,31,9,34.0,29.0
2016-08-31 10:00:00,53,8,31,10,39.0,34.0
2016-08-31 11:00:00,70,8,31,11,53.0,39.0
2016-08-31 12:00:00,72,8,31,12,70.0,53.0
2016-08-31 13:00:00,58,8,31,13,72.0,70.0
2016-08-31 14:00:00,64,8,31,14,58.0,72.0
2016-08-31 15:00:00,67,8,31,15,64.0,58.0
2016-08-31 16:00:00,57,8,31,16,67.0,64.0
2016-08-31 17:00:00,61,8,31,17,57.0,67.0
2016-08-31 18:00:00,70,8,31,18,61.0,57.0
2016-08-31 19:00:00,69,8,31,19,70.0,61.0
2016-08-31 20:00:00,61,8,31,20,69.0,70.0
2016-08-31 21:00:00,64,8,31,21,61.0,69.0
2016-08-31 22:00:00,63,8,31,22,64.0,61.0
2016-08-31 23:00:00,60,8,31,23,63.0,64.0
2016-09-01 00:00:00,54,9,1,0,60.0,63.0
2016-09-01 01:00:00,43,9,1,1,54.0,60.0
2016-09-01 02:00:00,39,9,1,2,43.0,54.0
2016-09-01 03:00:00,28,9,1,3,39.0,43.0
2016-09-01 04:00:00,24,9,1,4,28.0,39.0
2016-09-01 05:00:00,23,9,1,5,24.0,28.0
2016-09-01 06:00:00,29,9,1,6,23.0,24.0
2016-09-01 07:00:00,35,9,1,7,29.0,23.0
2016-09-01 08:00:00,34,9,1,8,35.0,29.0
2016-09-01 09:00:00,42,9,1,9,34.0,35.0
2016-09-01 10:00:00,53,9,1,10,42.0,34.0
2016-09-01 11:00:00,62,9,1,11,53.0,42.0
2016-09-01 12:00:00,62,9,1,12,62.0,53.0
2016-09-01 13:00:00,58,9,1,13,62.0,62.0
2016-09-01 14:00:00,61,9,1,14,58.0,62.0
2016-09-01 15:00:00,58,9,1,15,61.0,58.0
2016-09-01 16:00:00,58,9,1,16,58.0,61.0
2016-09-01 17:00:00,55,9,1,17,58.0,58.0
2016-09-01 18:00:00,59,9,1,18,55.0,58.0
2016-09-01 19:00:00,61,9,1,19,59.0,55.0
2016-09-01 20:00:00,59,9,1,20,61.0,59.0
2016-09-01 21:00:00,59,9,1,21,59.0,61.0
2016-09-01 22:00:00,62,9,1,22,59.0,59.0
2016-09-01 23:00:00,54,9,1,23,62.0,59.0
2016-09-02 00:00:00,50,9,2,0,54.0,62.0
2016-09-02 01:00:00,42,9,2,1,50.0,54.0
2016-09-02 02:00:00,35,9,2,2,42.0,50.0
2016-09-02 03:00:00,28,9,2,3,35.0,42.0
2016-09-02 04:00:00,24,9,2,4,28.0,35.0
2016-09-02 05:00:00,25,9,2,5,24.0,28.0
2016-09-02 06:00:00,26,9,2,6,25.0,24.0
2016-09-02 07:00:00,34,9,2,7,26.0,25.0
2016-09-02 08:00:00,37,9,2,8,34.0,26.0
2016-09-02 09:00:00,42,9,2,9,37.0,34.0
2016-09-02 10:00:00,49,9,2,10,42.0,37.0
2016-09-02 11:00:00,64,9,2,11,49.0,42.0
2016-09-02 12:00:00,67,9,2,12,64.0,49.0
2016-09-02 13:00:00,51,9,2,13,67.0,64.0
2016-09-02 14:00:00,64,9,2,14,51.0,67.0
2016-09-02 15:00:00,58,9,2,15,64.0,51.0
2016-09-02 16:00:00,57,9,2,16,58.0,64.0
2016-09-02 17:00:00,54,9,2,17,57.0,58.0
2016-09-02 18:00:00,59,9,2,18,54.0,57.0
2016-09-02 19:00:00,57,9,2,19,59.0,54.0
2016-09-02 20:00:00,54,9,2,20,57.0,59.0
2016-09-02 21:00:00,52,9,2,21,54.0,57.0
2016-09-02 22:00:00,44,9,2,22,52.0,54.0
2016-09-02 23:00:00,47,9,2,23,44.0,52.0
2016-09-03 00:00:00,44,9,3,0,47.0,44.0
2016-09-03 01:00:00,34,9,3,1,44.0,47.0
2016-09-03 02:00:00,31,9,3,2,34.0,44.0
2016-09-03 03:00:00,25,9,3,3,31.0,34.0
2016-09-03 04:00:00,18,9,3,4,25.0,31.0
2016-09-03 05:00:00,17,9,3,5,18.0,25.0
2016-09-03 06:00:00,22,9,3,6,17.0,18.0
2016-09-03 07:00:00,19,9,3,7,22.0,17.0
2016-09-03 08:00:00,23,9,3,8,19.0,22.0
2016-09-03 09:00:00,27,9,3,9,23.0,19.0
2016-09-03 10:00:00,33,9,3,10,27.0,23.0
2016-09-03 11:00:00,38,9,3,11,33.0,27.0
2016-09-03 12:00:00,37,9,3,12,38.0,33.0
2016-09-03 13:00:00,36,9,3,13,37.0,38.0
2016-09-03 14:00:00,32,9,3,14,36.0,37.0
2016-09-03 15:00:00,36,9,3,15,32.0,36.0
2016-09-03 16:00:00,29,9,3,16,36.0,32.0
2016-09-03 17:00:00,31,9,3,17,29.0,36.0
2016-09-03 18:00:00,39,9,3,18,31.0,29.0
2016-09-03 19:00:00,38,9,3,19,39.0,31.0
2016-09-03 20:00:00,38,9,3,20,38.0,39.0
2016-09-03 21:00:00,40,9,3,21,38.0,38.0
2016-09-03 22:00:00,36,9,3,22,40.0,38.0
2016-09-03 23:00:00,35,9,3,23,36.0,40.0
2016-09-04 00:00:00,36,9,4,0,35.0,36.0
2016-09-04 01:00:00,25,9,4,1,36.0,35.0
2016-09-04 02:00:00,24,9,4,2,25.0,36.0
2016-09-04 03:00:00,21,9,4,3,24.0,25.0
2016-09-04 04:00:00,16,9,4,4,21.0,24.0
2016-09-04 05:00:00,15,9,4,5,16.0,21.0
2016-09-04 06:00:00,13,9,4,6,15.0,16.0
2016-09-04 07:00:00,19,9,4,7,13.0,15.0
2016-09-04 08:00:00,23,9,4,8,19.0,13.0
2016-09-04 09:00:00,27,9,4,9,23.0,19.0
2016-09-04 10:00:00,29,9,4,10,27.0,23.0
2016-09-04 11:00:00,32,9,4,11,29.0,27.0
2016-09-04 12:00:00,32,9,4,12,32.0,29.0
2016-09-04 13:00:00,37,9,4,13,32.0,32.0
2016-09-04 14:00:00,31,9,4,14,37.0,32.0
2016-09-04 15:00:00,33,9,4,15,31.0,37.0
2016-09-04 16:00:00,32,9,4,16,33.0,31.0
2016-09-04 17:00:00,35,9,4,17,32.0,33.0
2016-09-04 18:00:00,38,9,4,18,35.0,32.0
2016-09-04 19:00:00,39,9,4,19,38.0,35.0
2016-09-04 20:00:00,39,9,4,20,39.0,38.0
2016-09-04 21:00:00,39,9,4,21,39.0,39.0
2016-09-04 22:00:00,39,9,4,22,39.0,39.0
2016-09-04 23:00:00,41,9,4,23,39.0,39.0
2016-09-05 00:00:00,36,9,5,0,41.0,39.0
2016-09-05 01:00:00,31,9,5,1,36.0,41.0
2016-09-05 02:00:00,25,9,5,2,31.0,36.0
2016-09-05 03:00:00,23,9,5,3,25.0,31.0
2016-09-05 04:00:00,21,9,5,4,23.0,25.0
2016-09-05 05:00:00,16,9,5,5,21.0,23.0
2016-09-05 06:00:00,22,9,5,6,16.0,21.0
2016-09-05 07:00:00,24,9,5,7,22.0,16.0
2016-09-05 08:00:00,29,9,5,8,24.0,22.0
2016-09-05 09:00:00,31,9,5,9,29.0,24.0
2016-09-05 10:00:00,39,9,5,10,31.0,29.0
2016-09-05 11:00:00,43,9,5,11,39.0,31.0
2016-09-05 12:00:00,48,9,5,12,43.0,39.0
2016-09-05 13:00:00,45,9,5,13,48.0,43.0
2016-09-05 14:00:00,46,9,5,14,45.0,48.0
2016-09-05 15:00:00,42,9,5,15,46.0,45.0
2016-09-05 16:00:00,44,9,5,16,42.0,46.0
2016-09-05 17:00:00,46,9,5,17,44.0,42.0
2016-09-05 18:00:00,50,9,5,18,46.0,44.0
2016-09-05 19:00:00,52,9,5,19,50.0,46.0
2016-09-05 20:00:00,55,9,5,20,52.0,50.0
2016-09-05 21:00:00,51,9,5,21,55.0,52.0
2016-09-05 22:00:00,45,9,5,22,51.0,55.0
2016-09-05 23:00:00,44,9,5,23,45.0,51.0
2016-09-06 00:00:00,36,9,6,0,44.0,45.0
2016-09-06 01:00:00,31,9,6,1,36.0,44.0
2016-09-06 02:00:00,27,9,6,2,31.0,36.0
2016-09-06 03:00:00,22,9,6,3,27.0,31.0
2016-09-06 04:00:00,22,9,6,4,22.0,27.0
2016-09-06 05:00:00,22,9,6,5,22.0,22.0
2016-09-06 06:00:00,26,9,6,6,22.0,22.0
2016-09-06 07:00:00,27,9,6,7,26.0,22.0
2016-09-06 08:00:00,34,9,6,8,27.0,26.0
2016-09-06 09:00:00,41,9,6,9,34.0,27.0
2016-09-06 10:00:00,48,9,6,10,41.0,34.0
2016-09-06 11:00:00,63,9,6,11,48.0,41.0
2016-09-06 12:00:00,77,9,6,12,63.0,48.0
2016-09-06 13:00:00,59,9,6,13,77.0,63.0
2016-09-06 14:00:00,67,9,6,14,59.0,77.0
2016-09-06 15:00:00,66,9,6,15,67.0,59.0
2016-09-06 16:00:00,65,9,6,16,66.0,67.0
2016-09-06 17:00:00,67,9,6,17,65.0,66.0
2016-09-06 18:00:00,66,9,6,18,67.0,65.0
2016-09-06 19:00:00,74,9,6,19,66.0,67.0
2016-09-06 20:00:00,65,9,6,20,74.0,66.0
2016-09-06 21:00:00,66,9,6,21,65.0,74.0
2016-09-06 22:00:00,67,9,6,22,66.0,65.0
2016-09-06 23:00:00,57,9,6,23,67.0,66.0
2016-09-07 00:00:00,53,9,7,0,57.0,67.0
2016-09-07 01:00:00,46,9,7,1,53.0,57.0
2016-09-07 02:00:00,39,9,7,2,46.0,53.0
2016-09-07 03:00:00,31,9,7,3,39.0,46.0
2016-09-07 04:00:00,26,9,7,4,31.0,39.0
2016-09-07 05:00:00,27,9,7,5,26.0,31.0
2016-09-07 06:00:00,29,9,7,6,27.0,26.0
2016-09-07 07:00:00,34,9,7,7,29.0,27.0
2016-09-07 08:00:00,34,9,7,8,34.0,29.0
2016-09-07 09:00:00,44,9,7,9,34.0,34.0
2016-09-07 10:00:00,50,9,7,10,44.0,34.0
2016-09-07 11:00:00,60,9,7,11,50.0,44.0
2016-09-07 12:00:00,62,9,7,12,60.0,50.0
2016-09-07 13:00:00,53,9,7,13,62.0,60.0
2016-09-07 14:00:00,61,9,7,14,53.0,62.0
2016-09-07 15:00:00,59,9,7,15,61.0,53.0
2016-09-07 16:00:00,55,9,7,16,59.0,61.0
2016-09-07 17:00:00,58,9,7,17,55.0,59.0
2016-09-07 18:00:00,62,9,7,18,58.0,55.0
2016-09-07 19:00:00,64,9,7,19,62.0,58.0
2016-09-07 20:00:00,56,9,7,20,64.0,62.0
2016-09-07 21:00:00,50,9,7,21,56.0,64.0
2016-09-07 22:00:00,58,9,7,22,50.0,56.0
2016-09-07 23:00:00,51,9,7,23,58.0,50.0
2016-09-08 00:00:00,43,9,8,0,51.0,58.0
2016-09-08 01:00:00,41,9,8,1,43.0,51.0
2016-09-08 02:00:00,38,9,8,2,41.0,43.0
2016-09-08 03:00:00,30,9,8,3,38.0,41.0
2016-09-08 04:00:00,25,9,8,4,30.0,38.0
2016-09-08 05:00:00,25,9,8,5,25.0,30.0
2016-09-08 06:00:00,23,9,8,6,25.0,25.0
2016-09-08 07:00:00,33,9,8,7,23.0,25.0
2016-09-08 08:00:00,33,9,8,8,33.0,23.0
2016-09-08 09:00:00,37,9,8,9,33.0,33.0
2016-09-08 10:00:00,50,9,8,10,37.0,33.0
2016-09-08 11:00:00,61,9,8,11,50.0,37.0
2016-09-08 12:00:00,58,9,8,12,61.0,50.0
2016-09-08 13:00:00,55,9,8,13,58.0,61.0
2016-09-08 14:00:00,55,9,8,14,55.0,58.0
2016-09-08 15:00:00,57,9,8,15,55.0,55.0
2016-09-08 16:00:00,59,9,8,16,57.0,55.0
2016-09-08 17:00:00,56,9,8,17,59.0,57.0
2016-09-08 18:00:00,61,9,8,18,56.0,59.0
2016-09-08 19:00:00,62,9,8,19,61.0,56.0
2016-09-08 20:00:00,59,9,8,20,62.0,61.0
2016-09-08 21:00:00,55,9,8,21,59.0,62.0
2016-09-08 22:00:00,55,9,8,22,55.0,59.0
2016-09-08 23:00:00,58,9,8,23,55.0,55.0
2016-09-09 00:00:00,49,9,9,0,58.0,55.0
2016-09-09 01:00:00,40,9,9,1,49.0,58.0
2016-09-09 02:00:00,34,9,9,2,40.0,49.0
2016-09-09 03:00:00,29,9,9,3,34.0,40.0
2016-09-09 04:00:00,23,9,9,4,29.0,34.0
2016-09-09 05:00:00,22,9,9,5,23.0,29.0
2016-09-09 06:00:00,26,9,9,6,22.0,23.0
2016-09-09 07:00:00,30,9,9,7,26.0,22.0
2016-09-09 08:00:00,38,9,9,8,30.0,26.0
2016-09-09 09:00:00,39,9,9,9,38.0,30.0
2016-09-09 10:00:00,53,9,9,10,39.0,38.0
2016-09-09 11:00:00,65,9,9,11,53.0,39.0
2016-09-09 12:00:00,65,9,9,12,65.0,53.0
2016-09-09 13:00:00,54,9,9,13,65.0,65.0
2016-09-09 14:00:00,58,9,9,14,54.0,65.0
2016-09-09 15:00:00,60,9,9,15,58.0,54.0
2016-09-09 16:00:00,58,9,9,16,60.0,58.0
2016-09-09 17:00:00,59,9,9,17,58.0,60.0
2016-09-09 18:00:00,63,9,9,18,59.0,58.0
2016-09-09 19:00:00,65,9,9,19,63.0,59.0
2016-09-09 20:00:00,59,9,9,20,65.0,63.0
2016-09-09 21:00:00,56,9,9,21,59.0,65.0
2016-09-09 22:00:00,51,9,9,22,56.0,59.0
2016-09-09 23:00:00,48,9,9,23,51.0,56.0
2016-09-10 00:00:00,46,9,10,0,48.0,51.0
2016-09-10 01:00:00,36,9,10,1,46.0,48.0
2016-09-10 02:00:00,32,9,10,2,36.0,46.0
2016-09-10 03:00:00,27,9,10,3,32.0,36.0
2016-09-10 04:00:00,19,9,10,4,27.0,32.0
2016-09-10 05:00:00,21,9,10,5,19.0,27.0
2016-09-10 06:00:00,16,9,10,6,21.0,19.0
2016-09-10 07:00:00,19,9,10,7,16.0,21.0
2016-09-10 08:00:00,26,9,10,8,19.0,16.0
2016-09-10 09:00:00,30,9,10,9,26.0,19.0
2016-09-10 10:00:00,37,9,10,10,30.0,26.0
2016-09-10 11:00:00,39,9,10,11,37.0,30.0
2016-09-10 12:00:00,43,9,10,12,39.0,37.0
2016-09-10 13:00:00,34,9,10,13,43.0,39.0
2016-09-10 14:00:00,33,9,10,14,34.0,43.0
2016-09-10 15:00:00,39,9,10,15,33.0,34.0
2016-09-10 16:00:00,34,9,10,16,39.0,33.0
2016-09-10 17:00:00,34,9,10,17,34.0,39.0
2016-09-10 18:00:00,37,9,10,18,34.0,34.0
2016-09-10 19:00:00,41,9,10,19,37.0,34.0
2016-09-10 20:00:00,39,9,10,20,41.0,37.0
2016-09-10 21:00:00,39,9,10,21,39.0,41.0
2016-09-10 22:00:00,38,9,10,22,39.0,39.0
2016-09-10 23:00:00,42,9,10,23,38.0,39.0
2016-09-11 00:00:00,35,9,11,0,42.0,38.0
2016-09-11 01:00:00,29,9,11,1,35.0,42.0
2016-09-11 02:00:00,27,9,11,2,29.0,35.0
2016-09-11 03:00:00,23,9,11,3,27.0,29.0
2016-09-11 04:00:00,20,9,11,4,23.0,27.0
2016-09-11 05:00:00,17,9,11,5,20.0,23.0
2016-09-11 06:00:00,17,9,11,6,17.0,20.0
2016-09-11 07:00:00,21,9,11,7,17.0,17.0
2016-09-11 08:00:00,28,9,11,8,21.0,17.0
2016-09-11 09:00:00,31,9,11,9,28.0,21.0
2016-09-11 10:00:00,31,9,11,10,31.0,28.0
2016-09-11 11:00:00,35,9,11,11,31.0,31.0
2016-09-11 12:00:00,36,9,11,12,35.0,31.0
2016-09-11 13:00:00,30,9,11,13,36.0,35.0
2016-09-11 14:00:00,35,9,11,14,30.0,36.0
2016-09-11 15:00:00,30,9,11,15,35.0,30.0
2016-09-11 16:00:00,31,9,11,16,30.0,35.0
2016-09-11 17:00:00,41,9,11,17,31.0,30.0
2016-09-11 18:00:00,42,9,11,18,41.0,31.0
2016-09-11 19:00:00,58,9,11,19,42.0,41.0
2016-09-11 20:00:00,55,9,11,20,58.0,42.0
2016-09-11 21:00:00,51,9,11,21,55.0,58.0
2016-09-11 22:00:00,55,9,11,22,51.0,55.0
2016-09-11 23:00:00,46,9,11,23,55.0,51.0
2016-09-12 00:00:00,40,9,12,0,46.0,55.0
2016-09-12 01:00:00,34,9,12,1,40.0,46.0
2016-09-12 02:00:00,30,9,12,2,34.0,40.0
2016-09-12 03:00:00,28,9,12,3,30.0,34.0
2016-09-12 04:00:00,20,9,12,4,28.0,30.0
2016-09-12 05:00:00,26,9,12,5,20.0,28.0
2016-09-12 06:00:00,30,9,12,6,26.0,20.0
2016-09-12 07:00:00,33,9,12,7,30.0,26.0
2016-09-12 08:00:00,32,9,12,8,33.0,30.0
2016-09-12 09:00:00,41,9,12,9,32.0,33.0
2016-09-12 10:00:00,52,9,12,10,41.0,32.0
2016-09-12 11:00:00,76,9,12,11,52.0,41.0
2016-09-12 12:00:00,72,9,12,12,76.0,52.0
2016-09-12 13:00:00,64,9,12,13,72.0,76.0
2016-09-12 14:00:00,65,9,12,14,64.0,72.0
2016-09-12 15:00:00,64,9,12,15,65.0,64.0
2016-09-12 16:00:00,63,9,12,16,64.0,65.0
2016-09-12 17:00:00,61,9,12,17,63.0,64.0
2016-09-12 18:00:00,63,9,12,18,61.0,63.0
2016-09-12 19:00:00,69,9,12,19,63.0,61.0
2016-09-12 20:00:00,64,9,12,20,69.0,63.0
2016-09-12 21:00:00,57,9,12,21,64.0,69.0
2016-09-12 22:00:00,56,9,12,22,57.0,64.0
2016-09-12 23:00:00,58,9,12,23,56.0,57.0
2016-09-13 00:00:00,53,9,13,0,58.0,56.0
2016-09-13 01:00:00,42,9,13,1,53.0,58.0
2016-09-13 02:00:00,37,9,13,2,42.0,53.0
2016-09-13 03:00:00,34,9,13,3,37.0,42.0
2016-09-13 04:00:00,28,9,13,4,34.0,37.0
2016-09-13 05:00:00,24,9,13,5,28.0,34.0
2016-09-13 06:00:00,30,9,13,6,24.0,28.0
2016-09-13 07:00:00,34,9,13,7,30.0,24.0
2016-09-13 08:00:00,38,9,13,8,34.0,30.0
2016-09-13 09:00:00,39,9,13,9,38.0,34.0
2016-09-13 10:00:00,51,9,13,10,39.0,38.0
2016-09-13 11:00:00,55,9,13,11,51.0,39.0
2016-09-13 12:00:00,64,9,13,12,55.0,51.0
2016-09-13 13:00:00,55,9,13,13,64.0,55.0
2016-09-13 14:00:00,57,9,13,14,55.0,64.0
2016-09-13 15:00:00,55,9,13,15,57.0,55.0
2016-09-13 16:00:00,50,9,13,16,55.0,57.0
2016-09-13 17:00:00,53,9,13,17,50.0,55.0
2016-09-13 18:00:00,60,9,13,18,53.0,50.0
2016-09-13 19:00:00,65,9,13,19,60.0,53.0
2016-09-13 20:00:00,69,9,13,20,65.0,60.0
2016-09-13 21:00:00,62,9,13,21,69.0,65.0
2016-09-13 22:00:00,55,9,13,22,62.0,69.0
2016-09-13 23:00:00,53,9,13,23,55.0,62.0
2016-09-14 00:00:00,52,9,14,0,53.0,55.0
2016-09-14 01:00:00,45,9,14,1,52.0,53.0
2016-09-14 02:00:00,34,9,14,2,45.0,52.0
2016-09-14 03:00:00,31,9,14,3,34.0,45.0
2016-09-14 04:00:00,27,9,14,4,31.0,34.0
2016-09-14 05:00:00,24,9,14,5,27.0,31.0
2016-09-14 06:00:00,27,9,14,6,24.0,27.0
2016-09-14 07:00:00,33,9,14,7,27.0,24.0
2016-09-14 08:00:00,36,9,14,8,33.0,27.0
2016-09-14 09:00:00,27,9,14,9,36.0,33.0
2016-09-14 10:00:00,53,9,14,10,27.0,36.0
2016-09-14 11:00:00,56,9,14,11,53.0,27.0
2016-09-14 12:00:00,62,9,14,12,56.0,53.0
2016-09-14 13:00:00,50,9,14,13,62.0,56.0
2016-09-14 14:00:00,59,9,14,14,50.0,62.0
2016-09-14 15:00:00,54,9,14,15,59.0,50.0
2016-09-14 16:00:00,58,9,14,16,54.0,59.0
2016-09-14 17:00:00,52,9,14,17,58.0,54.0
2016-09-14 18:00:00,61,9,14,18,52.0,58.0
2016-09-14 19:00:00,66,9,14,19,61.0,52.0
2016-09-14 20:00:00,66,9,14,20,66.0,61.0
2016-09-14 21:00:00,58,9,14,21,66.0,66.0
2016-09-14 22:00:00,55,9,14,22,58.0,66.0
2016-09-14 23:00:00,55,9,14,23,55.0,58.0
2016-09-15 00:00:00,48,9,15,0,55.0,55.0
2016-09-15 01:00:00,40,9,15,1,48.0,55.0
2016-09-15 02:00:00,38,9,15,2,40.0,48.0
2016-09-15 03:00:00,29,9,15,3,38.0,40.0
2016-09-15 04:00:00,22,9,15,4,29.0,38.0
2016-09-15 05:00:00,25,9,15,5,22.0,29.0
2016-09-15 06:00:00,24,9,15,6,25.0,22.0
2016-09-15 07:00:00,33,9,15,7,24.0,25.0
2016-09-15 08:00:00,30,9,15,8,33.0,24.0
2016-09-15 09:00:00,36,9,15,9,30.0,33.0
2016-09-15 10:00:00,55,9,15,10,36.0,30.0
2016-09-15 11:00:00,60,9,15,11,55.0,36.0
2016-09-15 12:00:00,60,9,15,12,60.0,55.0
2016-09-15 13:00:00,53,9,15,13,60.0,60.0
2016-09-15 14:00:00,56,9,15,14,53.0,60.0
2016-09-15 15:00:00,55,9,15,15,56.0,53.0
2016-09-15 16:00:00,55,9,15,16,55.0,56.0
2016-09-15 17:00:00,57,9,15,17,55.0,55.0
2016-09-15 18:00:00,62,9,15,18,57.0,55.0
2016-09-15 19:00:00,60,9,15,19,62.0,57.0
2016-09-15 20:00:00,61,9,15,20,60.0,62.0
2016-09-15 21:00:00,57,9,15,21,61.0,60.0
2016-09-15 22:00:00,55,9,15,22,57.0,61.0
2016-09-15 23:00:00,52,9,15,23,55.0,57.0
2016-09-16 00:00:00,51,9,16,0,52.0,55.0
2016-09-16 01:00:00,40,9,16,1,51.0,52.0
2016-09-16 02:00:00,32,9,16,2,40.0,51.0
2016-09-16 03:00:00,27,9,16,3,32.0,40.0
2016-09-16 04:00:00,22,9,16,4,27.0,32.0
2016-09-16 05:00:00,24,9,16,5,22.0,27.0
2016-09-16 06:00:00,23,9,16,6,24.0,22.0
2016-09-16 07:00:00,27,9,16,7,23.0,24.0
2016-09-16 08:00:00,32,9,16,8,27.0,23.0
2016-09-16 09:00:00,36,9,16,9,32.0,27.0
2016-09-16 10:00:00,45,9,16,10,36.0,32.0
2016-09-16 11:00:00,58,9,16,11,45.0,36.0
2016-09-16 12:00:00,79,9,16,12,58.0,45.0
2016-09-16 13:00:00,75,9,16,13,79.0,58.0
